date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:14	13769/13769	---M-Z	200	added ('OK')	text/html	etag:%221dc9cef-35c9-5ed3d158e7980-gzip%22	https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/reset-password.html	(from )
09:54:15	31/31	---M--	200	added ('OK')	text/plain	etag:%221c5ed12-1f-573674df1a4fa%22	https://themes.pixelstrap.com/robots.txt		(from )
09:54:15	416/416	---M--	200	added ('OK')	image/png	etag:%221dc9d00-1a0-5e53c70092800%22	https://themes.pixelstrap.com/fastkart/email-templete/images/favicon.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/favicon.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:15	48073/48073	---M--	200	added ('OK')	image/svg+xml	etag:%221dc9d05-bbc9-5ed03401ed300%22	https://themes.pixelstrap.com/fastkart/email-templete/images/footer-left.svg	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/footer-left.svg	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:16	46702/46702	---M--	200	added ('OK')	image/svg+xml	etag:%221dc9d04-b66e-5ed03416e8480%22	https://themes.pixelstrap.com/fastkart/email-templete/images/footer-right.svg	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/footer-right.svg	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:16	2551/2551	---M--	200	added ('OK')	image/png	etag:%221dc9cfe-9f7-5ed012f7c9fc0%22	https://themes.pixelstrap.com/fastkart/email-templete/images/logo.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/logo.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:16	16114/16114	---M--	200	added ('OK')	image/png	etag:%221dc9cf2-3ef2-5ed0507adbfc0%22	https://themes.pixelstrap.com/fastkart/email-templete/images/reset.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/reset.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:24:17%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.facebook.com	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.facebook.com	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:17	2431/2431	---M--	200	added ('OK')	image/png	etag:%221dc9cf8-97f-5e5c9bae04380%22	https://themes.pixelstrap.com/fastkart/email-templete/images/fb.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/fb.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:24:17%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.twitter.com	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.twitter.com	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:17	5139/5139	---M--	200	added ('OK')	image/png	etag:%221dc9cfc-1413-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/twitter.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/twitter.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:24:18%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.instagram.com	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.instagram.com	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:17	7126/7126	---M--	200	added ('OK')	image/png	etag:%221dc9cfa-1bd6-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/insta.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/insta.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:24:18%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.pinterest.com	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.pinterest.com	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
09:54:18	6797/6797	---M--	200	added ('OK')	image/png	etag:%221dc9cfb-1a8d-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/pinterest.png	C:/My%20Web%20Sites/reset=password-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/pinterest.png	(from https://themes.pixelstrap.com/fastkart/email-templete/reset-password.html)
