date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:00	14243/14243	---M-Z	200	added ('OK')	text/html	etag:%221dc9cf0-37a3-5ed3d1560b2c0-gzip%22	https://themes.pixelstrap.com/fastkart/email-templete/welcome.html	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/welcome.html	(from )
09:52:00	31/31	---M--	200	added ('OK')	text/plain	etag:%221c5ed12-1f-573674df1a4fa%22	https://themes.pixelstrap.com/robots.txt		(from )
09:52:00	416/416	---M--	200	added ('OK')	image/png	etag:%221dc9d00-1a0-5e53c70092800%22	https://themes.pixelstrap.com/fastkart/email-templete/images/favicon.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/favicon.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:01	48073/48073	---M--	200	added ('OK')	image/svg+xml	etag:%221dc9d05-bbc9-5ed03401ed300%22	https://themes.pixelstrap.com/fastkart/email-templete/images/footer-left.svg	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/footer-left.svg	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:01	46702/46702	---M--	200	added ('OK')	image/svg+xml	etag:%221dc9d04-b66e-5ed03416e8480%22	https://themes.pixelstrap.com/fastkart/email-templete/images/footer-right.svg	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/footer-right.svg	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:01	2551/2551	---M--	200	added ('OK')	image/png	etag:%221dc9cfe-9f7-5ed012f7c9fc0%22	https://themes.pixelstrap.com/fastkart/email-templete/images/logo.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/logo.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:02	116258/116258	---M--	200	added ('OK')	image/jpeg	etag:%221dc9cfd-1c622-5ed197f6760c0%22	https://themes.pixelstrap.com/fastkart/email-templete/images/welcome-poster.jpg	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/welcome-poster.jpg	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:22:02%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.facebook.com	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.facebook.com	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:02	2431/2431	---M--	200	added ('OK')	image/png	etag:%221dc9cf8-97f-5e5c9bae04380%22	https://themes.pixelstrap.com/fastkart/email-templete/images/fb.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/fb.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:22:03%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.twitter.com	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.twitter.com	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:03	5139/5139	---M--	200	added ('OK')	image/png	etag:%221dc9cfc-1413-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/twitter.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/twitter.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:22:03%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.instagram.com	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.instagram.com	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:03	7126/7126	---M--	200	added ('OK')	image/png	etag:%221dc9cfa-1bd6-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/insta.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/insta.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Feb%202023%2004:22:04%20GMT	https://themes.pixelstrap.com/fastkart/email-templete/www.pinterest.com	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/www.pinterest.com	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
09:52:03	6797/6797	---M--	200	added ('OK')	image/png	etag:%221dc9cfb-1a8d-5e5c9bdf9b880%22	https://themes.pixelstrap.com/fastkart/email-templete/images/pinterest.png	C:/My%20Web%20Sites/welcome-fastcart-email-template/themes.pixelstrap.com/fastkart/email-templete/images/pinterest.png	(from https://themes.pixelstrap.com/fastkart/email-templete/welcome.html)
