date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:10	12017/12017	---M-Z	200	added ('OK')	text/html	etag:%221dc9d3d-2ef1-5ed7b11720a40-gzip%22	https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/invoice-1.html	(from )
09:42:11	416/416	---M--	200	added ('OK')	image/png	etag:%221dc9d5f-1a0-5e53c70092800%22	https://themes.pixelstrap.com/fastkart/invoice/assets/images/icon.png	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/images/icon.png	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:11	151759/151759	---M--	200	added ('OK')	text/css	etag:%221dc9d43-250cf-5ed6bcd49c240%22	https://themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/font-awesome.css	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/font-awesome.css	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:12	27363/27363	---M--	200	added ('OK')	text/css	etag:%221dc9d40-6ae3-5ed6bcd3a8000%22	https://themes.pixelstrap.com/fastkart/invoice/assets/css/style.css	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/css/style.css	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:12	197395/197395	---M--	200	added ('OK')	text/css	etag:%221dc9d42-30313-5ed6bcd49c240%22	https://themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/bootstrap.css	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/bootstrap.css	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:12	7119/7119	---M--	200	added ('OK')	image/svg+xml	etag:%221dc9d64-1bcf-5ed67e04b5100%22	https://themes.pixelstrap.com/fastkart/invoice/assets/images/logo.svg	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/images/logo.svg	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:12	4204/4204	---M--	200	added ('OK')	image/png	etag:%221dc9d61-106c-5ed3eb3a14840%22	https://themes.pixelstrap.com/fastkart/invoice/assets/images/sign.png	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/images/sign.png	(from https://themes.pixelstrap.com/fastkart/invoice/invoice-1.html)
09:42:13	104544/104544	---M--	200	added ('OK')	font/woff2	etag:%221dc9d5d-19860-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-brands-400.woff2	(from https://themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/font-awesome.css)
09:42:13	180148/180148	---M--	200	added ('OK')	font/ttf	etag:%221dc9d5a-2bfb4-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-brands-400.ttf	(from https://themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/font-awesome.css)
09:42:13	126828/126828	---M--	200	added ('OK')	font/woff2	etag:%221dc9d5c-1ef6c-5dab2a01f6840%22	https://themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/invoice-1-fastcart-template/themes.pixelstrap.com/fastkart/invoice/assets/fonts/fa-solid-900.woff2	(from https://themes.pixelstrap.com/fastkart/invoice/assets/css/vendors/font-awesome.css)
